Week,Tier,Date,Player,Opponent,Game,Goal,Time (mins),Start URL,End URL
8,C,4/8/2025,dahdumbguy,Dom,Campanella,CAMPANELLA: Defeat the Stage B Boss,7.0,https://www.youtube.com/watch?v=bvSRm-jDun0&t=614,https://www.youtube.com/watch?v=bvSRm-jDun0&t=1034
8,C,4/8/2025,dahdumbguy,Dom,Block Koala,BLOCK KOALA: Beat 2 story levels as Koalarana (Pink Koala),5.1,https://www.youtube.com/watch?v=bvSRm-jDun0&t=1034,https://www.youtube.com/watch?v=bvSRm-jDun0&t=1339
8,C,4/8/2025,Dom,dahdumbguy,General,Increase your max HP in 6 games,25.8,https://www.youtube.com/watch?v=bvSRm-jDun0&t=484,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2029
8,C,4/8/2025,dahdumbguy,Dom,Seaside Drive,SEASIDE DRIVE: Destroy the UFO in Stage 3,12.3,https://www.youtube.com/watch?v=bvSRm-jDun0&t=1339,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2079
8,C,4/8/2025,Dom,dahdumbguy,Vainger,VAINGER: Collect 1 keycode,5.6,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2029,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2364
8,C,4/8/2025,Dom,dahdumbguy,Waldorf’s Journey,WALDORF’S JOURNEY: Have 35 shells at once,2.9,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2364,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2539
8,C,4/8/2025,dahdumbguy,Dom,Mortol II,MORTOL II: Defeat two mini bosses without damaging them as the Bomber,9.7,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2079,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2659
8,C,4/8/2025,Dom,dahdumbguy,General,Defeat a boss in 5 different games,14.5,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2539,https://www.youtube.com/watch?v=bvSRm-jDun0&t=3409
8,C,4/8/2025,Dom,dahdumbguy,Elfazar’s Hat,ELFAZAR’S HAT: Clear stages 1 and 2 without any upgrades or healing,6.1,https://www.youtube.com/watch?v=bvSRm-jDun0&t=3409,https://www.youtube.com/watch?v=bvSRm-jDun0&t=3774
8,C,4/8/2025,Dom,dahdumbguy,Elfazar’s Hat,ELFAZAR’S HAT: Clear Stage 3 (Frostin Town),5.6,https://www.youtube.com/watch?v=bvSRm-jDun0&t=3774,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4109
8,C,4/8/2025,dahdumbguy,Dom,Bushido Ball,BUSHIDO BALL: Win the first match as every character,25.4,https://www.youtube.com/watch?v=bvSRm-jDun0&t=2659,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4184
8,C,4/8/2025,Dom,dahdumbguy,Devilition,DEVILITION: Beat 5 rounds,9.1,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4109,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4654
8,C,4/8/2025,Dom,dahdumbguy,Divers,DIVERS: Purchase Godblood,3.2,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4654,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4849
8,C,4/8/2025,dahdumbguy,Dom,Grimstone,GRIMSTONE: Reach Level 4 with any character,12.1,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4184,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4909
8,C,4/8/2025,Dom,dahdumbguy,Pilot Quest,PILOT QUEST: Make a friend at the crash site,2.7,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4849,https://www.youtube.com/watch?v=bvSRm-jDun0&t=5009
8,C,4/8/2025,Dom,dahdumbguy,General,TREASURE HUNTER: Divers & Barbuta: Open 2 chests in each; Waldorf’s Journey: Open 2 chests in a run,7.1,https://www.youtube.com/watch?v=bvSRm-jDun0&t=5009,https://www.youtube.com/watch?v=bvSRm-jDun0&t=5434
8,C,4/8/2025,dahdumbguy,Dom,Lords of Diskonia,LORDS OF DISKONIA: Have 5 enemy disks drown,30.9,https://www.youtube.com/watch?v=bvSRm-jDun0&t=4909,https://www.youtube.com/watch?v=bvSRm-jDun0&t=6764
8,C,4/8/2025,Dom,dahdumbguy,General,Enter a top 5 score on 4 arcade leaderboards,14.4,https://www.youtube.com/watch?v=bvSRm-jDun0&t=5434,https://www.youtube.com/watch?v=bvSRm-jDun0&t=6299
Bye,C,2/17/2025,A guy,amarettosis,General,Find an egg in 8 games,3.8,https://www.youtube.com/watch?v=YLx10F0LgYs&t=32,https://www.youtube.com/watch?v=YLx10F0LgYs&t=262
Bye,C,2/17/2025,A guy,amarettosis,Porgy,PORGY: Collect 3 fuel tanks,2.0,https://www.youtube.com/watch?v=YLx10F0LgYs&t=262,https://www.youtube.com/watch?v=YLx10F0LgYs&t=382
Bye,C,2/17/2025,A guy,amarettosis,Warptank,WARPTANK: Collect 3 coffees,3.7,https://www.youtube.com/watch?v=YLx10F0LgYs&t=382,https://www.youtube.com/watch?v=YLx10F0LgYs&t=602
Bye,C,2/17/2025,A guy,amarettosis,Mini & Max,MINI & MAX: Rid the books of Silverfish,2.1,https://www.youtube.com/watch?v=YLx10F0LgYs&t=602,https://www.youtube.com/watch?v=YLx10F0LgYs&t=727
Bye,C,2/17/2025,A guy,amarettosis,Waldorf’s Journey,WALDORF’S JOURNEY: Knock 2 pigs into the water,2.3,https://www.youtube.com/watch?v=YLx10F0LgYs&t=727,https://www.youtube.com/watch?v=YLx10F0LgYs&t=867
Bye,C,2/17/2025,A guy,amarettosis,Rock On! Island,ROCK ON! ISLAND: Beat Initial Encounter w/o upgrading at the cave,10.1,https://www.youtube.com/watch?v=YLx10F0LgYs&t=867,https://www.youtube.com/watch?v=YLx10F0LgYs&t=1472
Bye,C,2/17/2025,A guy,amarettosis,Magic Garden,"MAGIC GARDEN: Reach a score of 50,000+",22.4,https://www.youtube.com/watch?v=YLx10F0LgYs&t=1472,https://www.youtube.com/watch?v=YLx10F0LgYs&t=2817
Bye,C,2/17/2025,A guy,amarettosis,General,Enter a top 3 score on 2 arcade leaderboards,0.1,https://www.youtube.com/watch?v=YLx10F0LgYs&t=2817,https://www.youtube.com/watch?v=YLx10F0LgYs&t=2822
Bye,C,2/17/2025,A guy,amarettosis,Cyber Owls,CYBER OWLS: Complete 2 missions,8.6,https://www.youtube.com/watch?v=YLx10F0LgYs&t=2822,https://www.youtube.com/watch?v=YLx10F0LgYs&t=3337
Bye,C,2/17/2025,amarettosis,A guy,Grimstone,GRIMSTONE: Learn 3 Skills,56.0,https://www.youtube.com/watch?v=YLx10F0LgYs&t=32,https://www.youtube.com/watch?v=YLx10F0LgYs&t=3392
Bye,C,2/17/2025,A guy,amarettosis,General,Defeat a boss in 5 different games,12.2,https://www.youtube.com/watch?v=YLx10F0LgYs&t=3337,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4067
Bye,C,2/17/2025,amarettosis,A guy,Overbold,OVERBOLD: Max out four upgrades,16.5,https://www.youtube.com/watch?v=YLx10F0LgYs&t=3392,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4382
Bye,C,2/17/2025,A guy,amarettosis,General,Collect 10 gifts for the garden,13.0,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4067,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4847
Bye,C,2/17/2025,amarettosis,A guy,Night Manor,NIGHT MANOR: Find 10 journal entries,8.8,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4382,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4907
Bye,C,2/17/2025,A guy,amarettosis,Planet Zoldath,PLANET ZOLDATH: Collect the dungeon Map Piece,8.2,https://www.youtube.com/watch?v=YLx10F0LgYs&t=4847,https://www.youtube.com/watch?v=YLx10F0LgYs&t=5337
Bye,C,2/17/2025,A guy,amarettosis,Mortol,MORTOL: OPEN-TOMB allowed; clear all world 2 levels,13.7,https://www.youtube.com/watch?v=YLx10F0LgYs&t=5337,https://www.youtube.com/watch?v=YLx10F0LgYs&t=6157
Bye,C,3/29/2025,Dom,JoeyBlast,Rakshasa,RAKSHASA: Have 0 skulls by using bell pickups,3.4,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=302,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=508
Bye,C,3/29/2025,Dom,JoeyBlast,Mortol,MORTOL: Earn six 1-ups by killing enemies,3.7,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=508,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=728
Bye,C,3/29/2025,JoeyBlast,Dom,The Big Bell Race,THE BIG BELL RACE: Gold disk,11.4,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=302,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=988
Bye,C,3/29/2025,Dom,JoeyBlast,Elfazar’s Hat,ELFAZAR’S HAT: Clear Stage 3 (Frostin Town),13.7,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=728,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=1548
Bye,C,3/29/2025,JoeyBlast,Dom,Mooncat,MOONCAT: Gold disk,16.6,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=988,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=1983
Bye,C,3/29/2025,Dom,JoeyBlast,Waldorf’s Journey,WALDORF’S JOURNEY: Kill 3 squids in three different ways,13.3,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=1548,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=2348
Bye,C,3/29/2025,JoeyBlast,Dom,Planet Zoldath,PLANET ZOLDATH: Eat 10 slabs of meat,10.2,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=1983,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=2598
Bye,C,3/29/2025,Dom,JoeyBlast,Pilot Quest,PILOT QUEST: Defeat Big Borlg (large alien in the central ruins),6.2,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=2348,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=2723
Bye,C,3/29/2025,Dom,JoeyBlast,Pilot Quest,PILOT QUEST: Collect 5 Zoldnaks,4.8,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=2723,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=3013
Bye,C,3/29/2025,JoeyBlast,Dom,Rail Heist,RAIL HEIST: Collect 9 total stars,33.0,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=2598,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=4578
Bye,C,3/29/2025,Dom,JoeyBlast,General,Beat 2 levels in 8 different games,40.1,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=3013,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=5418
Bye,C,3/29/2025,Dom,JoeyBlast,Rail Heist,RAIL HEIST: LAZY-COPS allowed; beat Root Around while destroying every barrel,4.7,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=5418,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=5698
Bye,C,3/29/2025,Dom,JoeyBlast,General,Find an easter egg UFO in 5 games,13.5,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=5698,https://www.youtube.com/watch?v=Re3CzHjNyZU&t=6508
Bye,C,3/18/2025,Smo,parchmentEng,Pingolf,PINGOLF: Hole-in-one on 3 different courses,5.1,https://youtu.be/HLYzAjnrZqQ?t=84,https://youtu.be/HLYzAjnrZqQ?t=389
Bye,C,3/18/2025,Smo,parchmentEng,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,3.0,https://youtu.be/HLYzAjnrZqQ?t=389,https://youtu.be/HLYzAjnrZqQ?t=569
Bye,C,3/18/2025,parchmentEng,Smo,Paint Chase,PAINT CHASE: Beat 12 levels,9.7,https://youtu.be/HLYzAjnrZqQ?t=84,https://youtu.be/HLYzAjnrZqQ?t=664
Bye,C,3/18/2025,parchmentEng,Smo,Velgress,VELGRESS: Hold 50 coins at once,5.7,https://youtu.be/HLYzAjnrZqQ?t=664,https://youtu.be/HLYzAjnrZqQ?t=1004
Bye,C,3/18/2025,Smo,parchmentEng,General,Collect a food item in 8 different games,8.1,https://youtu.be/HLYzAjnrZqQ?t=569,https://youtu.be/HLYzAjnrZqQ?t=1054
Bye,C,3/18/2025,parchmentEng,Smo,Attactics,ATTACTICS: Beat 5 levels without losing any flags,6.9,https://youtu.be/HLYzAjnrZqQ?t=1004,https://youtu.be/HLYzAjnrZqQ?t=1419
Bye,C,3/18/2025,Smo,parchmentEng,Combatants,COMBATANTS: Beat 4 levels,14.4,https://youtu.be/HLYzAjnrZqQ?t=1054,https://youtu.be/HLYzAjnrZqQ?t=1919
Bye,C,3/18/2025,Smo,parchmentEng,Bushido Ball,BUSHIDO BALL: Win the first match as every character,12.5,https://youtu.be/HLYzAjnrZqQ?t=1919,https://youtu.be/HLYzAjnrZqQ?t=2669
Bye,C,3/18/2025,Smo,parchmentEng,Campanella 3,CAMPANELLA 3: Clear 4 waves 0%,5.5,https://youtu.be/HLYzAjnrZqQ?t=2669,https://youtu.be/HLYzAjnrZqQ?t=2999
Bye,C,3/18/2025,Smo,parchmentEng,General,GIRL POWER: Magic Garden: Save 50 oppies; Cyber Owls: Beat Congo; Fist Hell: Survive 6 gym waves as Cat,8.6,https://youtu.be/HLYzAjnrZqQ?t=2999,https://youtu.be/HLYzAjnrZqQ?t=3514
Bye,C,3/18/2025,Smo,parchmentEng,Waldorf’s Journey,WALDORF’S JOURNEY: Enter the palace with 6 Puffins,11.0,https://youtu.be/HLYzAjnrZqQ?t=3514,https://youtu.be/HLYzAjnrZqQ?t=4174
Bye,C,3/18/2025,Smo,parchmentEng,Grimstone,GRIMSTONE: Collect the money from the burned house,14.9,https://youtu.be/HLYzAjnrZqQ?t=4174,https://youtu.be/HLYzAjnrZqQ?t=5069
Bye,C,3/18/2025,parchmentEng,Smo,Pilot Quest,PILOT QUEST: Collect 5 Zoldnaks,68.8,https://youtu.be/HLYzAjnrZqQ?t=1419,https://youtu.be/HLYzAjnrZqQ?t=5549
Bye,B,4/5/2025,Hugo,Flesh177,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,2.3,https://youtu.be/4lvfJENTtZg?t=160,https://youtu.be/4lvfJENTtZg?t=300
Bye,B,4/5/2025,Flesh177,Hugo,Onion Delivery,ONION DELIVERY: Hit 6 time boxes in one day and complete the day,4.3,https://youtu.be/4lvfJENTtZg?t=160,https://youtu.be/4lvfJENTtZg?t=420
Bye,B,4/5/2025,Hugo,Flesh177,General,Find an egg in 10 different games,3.7,https://youtu.be/4lvfJENTtZg?t=300,https://youtu.be/4lvfJENTtZg?t=520
Bye,B,4/5/2025,Hugo,Flesh177,Mooncat,MOONCAT: Gold disk,6.1,https://youtu.be/4lvfJENTtZg?t=520,https://youtu.be/4lvfJENTtZg?t=885
Bye,B,4/5/2025,Flesh177,Hugo,Hyper Contender,HYPER CONTENDER: Gold disk,13.9,https://youtu.be/4lvfJENTtZg?t=420,https://youtu.be/4lvfJENTtZg?t=1255
Bye,B,4/5/2025,Hugo,Flesh177,Night Manor,NIGHT MANOR: Find 10 journal entries,7.9,https://youtu.be/4lvfJENTtZg?t=885,https://youtu.be/4lvfJENTtZg?t=1360
Bye,B,4/5/2025,Flesh177,Hugo,Planet Zoldath,PLANET ZOLDATH: Max out health by collecting 4 energy cubes,1.8,https://youtu.be/4lvfJENTtZg?t=1255,https://youtu.be/4lvfJENTtZg?t=1365
Bye,B,4/5/2025,Hugo,Flesh177,Night Manor,NIGHT MANOR: Successfully complete the hiding minigame in five different rooms,2.5,https://youtu.be/4lvfJENTtZg?t=1360,https://youtu.be/4lvfJENTtZg?t=1510
Bye,B,4/5/2025,Hugo,Flesh177,Velgress,VELGRESS: Hold 50 coins at once,4.7,https://youtu.be/4lvfJENTtZg?t=1510,https://youtu.be/4lvfJENTtZg?t=1790
Bye,B,4/5/2025,Hugo,Flesh177,The Big Bell Race,THE BIG BELL RACE: KO an opponent with 3 unique power-ups,4.4,https://youtu.be/4lvfJENTtZg?t=1790,https://youtu.be/4lvfJENTtZg?t=2055
Bye,B,4/5/2025,Hugo,Flesh177,Paint Chase,PAINT CHASE: Beat 7 levels without using power ups (boost pads allowed),9.9,https://youtu.be/4lvfJENTtZg?t=2055,https://youtu.be/4lvfJENTtZg?t=2650
Bye,B,4/5/2025,Flesh177,Hugo,Valbrace,VALBRACE: Collect the zweihander,25.8,https://youtu.be/4lvfJENTtZg?t=1365,https://youtu.be/4lvfJENTtZg?t=2915
Bye,B,4/5/2025,Hugo,Flesh177,Golfaria,GOLFARIA: Rescue 2 green balls,7.9,https://youtu.be/4lvfJENTtZg?t=2650,https://youtu.be/4lvfJENTtZg?t=3125
Bye,B,4/5/2025,Flesh177,Hugo,Barbuta,BARBUTA: Visit at least 25 rooms,8.2,https://youtu.be/4lvfJENTtZg?t=2915,https://youtu.be/4lvfJENTtZg?t=3405
Bye,B,4/5/2025,Flesh177,Hugo,Caramel Caramel,CARAMEL CARAMEL: TEST-LENS allowed; beat Ghost Planet without using the camera before the boss,10.4,https://youtu.be/4lvfJENTtZg?t=3405,https://youtu.be/4lvfJENTtZg?t=4030
Bye,B,4/5/2025,Flesh177,Hugo,Caramel Caramel,CARAMEL CARAMEL: Gold disk,4.7,https://youtu.be/4lvfJENTtZg?t=4030,https://youtu.be/4lvfJENTtZg?t=4310
Bye,B,4/5/2025,Flesh177,Hugo,General,Collect 12 gifts for the garden,8.5,https://youtu.be/4lvfJENTtZg?t=4310,https://youtu.be/4lvfJENTtZg?t=4820
Bye,B,4/5/2025,Flesh177,Hugo,General,Defeat 7 bosses,2.6,https://youtu.be/4lvfJENTtZg?t=4820,https://youtu.be/4lvfJENTtZg?t=4975
Bye,B,4/5/2025,Hugo,Flesh177,Lords of Diskonia,LORDS OF DISKONIA: Win a Quick Battle,33.3,https://youtu.be/4lvfJENTtZg?t=3125,https://youtu.be/4lvfJENTtZg?t=5125
Bye,B,4/5/2025,Flesh177,Hugo,Porgy,PORGY: Collect 3 torpedo upgrades,7.9,https://youtu.be/4lvfJENTtZg?t=4975,https://youtu.be/4lvfJENTtZg?t=5450
Bye,B,4/5/2025,Hugo,Flesh177,General,Collect 5 gold disks,12.3,https://youtu.be/4lvfJENTtZg?t=5125,https://youtu.be/4lvfJENTtZg?t=5865
Bye,B,3/22/2025,Ghost,CuthBucket,Velgress,VELGRESS: Clear out a shop’s stock,4.3,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=752,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1012
Bye,B,3/22/2025,CuthBucket,Ghost,General,Find an easter egg UFO in 5 games,9.4,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=752,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1317
Bye,B,3/22/2025,CuthBucket,Ghost,Campanella 2,CAMPANELLA 2: Defeat Rotondo at end of Burrows II,3.6,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1317,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1532
Bye,B,3/22/2025,Ghost,CuthBucket,Night Manor,NIGHT MANOR: Successfully complete the hiding minigame twice,9.6,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1012,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1587
Bye,B,3/22/2025,Ghost,CuthBucket,Camouflage,CAMOUFLAGE: Save 5 babies,4.9,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1587,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1882
Bye,B,3/22/2025,CuthBucket,Ghost,Cyber Owls,CYBER OWLS: Complete 2 non-rescue missions,8.4,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1532,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=2037
Bye,B,3/22/2025,Ghost,CuthBucket,Magic Garden,MAGIC GARDEN: Use OVER-GROW; Save 30+ oppies in a run,4.5,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=1882,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=2152
Bye,B,3/22/2025,Ghost,CuthBucket,Pingolf,PINGOLF: Gold disk,6.3,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=2152,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=2532
Bye,B,3/22/2025,CuthBucket,Ghost,Mortol II,MORTOL II: Defeat all three mini bosses,16.7,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=2037,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3037
Bye,B,3/22/2025,Ghost,CuthBucket,Divers,DIVERS: Obtain any Lance weapon,10.3,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=2532,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3152
Bye,B,3/22/2025,CuthBucket,Ghost,General,Beat 2 levels in 8 different games,14.2,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3037,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3887
Bye,B,3/22/2025,Ghost,CuthBucket,General,Collect 4 gold disks,10.4,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3152,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3777
Bye,B,3/22/2025,CuthBucket,Ghost,Rock On! Island,ROCK ON! ISLAND: Beat Initial Encounter w/o cavemen,18.3,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3887,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=4987
Bye,B,3/22/2025,Ghost,CuthBucket,Ninpek,NINPEK: Collect 3 crowns,32.1,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=3777,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=5702
Bye,B,3/22/2025,CuthBucket,Ghost,General,Collect 12 gifts for the garden,14.7,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=4987,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=5867
Bye,B,3/22/2025,Ghost,CuthBucket,Elfazar’s Hat,ELFAZAR’S HAT: Clear stages 1 and 2 without any upgrades or healing,6.1,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=5702,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=6067
Bye,B,3/22/2025,Ghost,CuthBucket,Golfaria,GOLFARIA: Obtain the Brakes,9.3,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=6067,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=6627
Bye,B,3/22/2025,CuthBucket,Ghost,Devilition,DEVILITION: Have 6 villagers at once,12.8,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=5867,https://www.youtube.com/watch?v=ZjzaYQOpPho&t=6637
QTR,A,4/15/2025,bob salad,RedRobot,Mini & Max,MINI & MAX: Slay the Water Bear in the west pot,2.2,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=136,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=266
QTR,A,4/15/2025,RedRobot,bob salad,Rail Heist,RAIL HEIST: Collect 9 total stars,3.4,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=136,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=341
QTR,A,4/15/2025,RedRobot,bob salad,Warptank,WARPTANK: SLIM-TANK allowed; clear Riot and Soft Sectors,2.4,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=341,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=486
QTR,A,4/15/2025,bob salad,RedRobot,Magic Garden,MAGIC GARDEN: Defeat an enemy worth at least 500 points,3.8,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=266,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=491
QTR,A,4/15/2025,RedRobot,bob salad,Caramel Caramel,"CARAMEL CARAMEL: Score 8,000+ points in the prologue",1.4,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=486,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=571
QTR,A,4/15/2025,RedRobot,bob salad,Party House,PARTY HOUSE: Have a party with 4 Celebrities without getting busted,2.3,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=571,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=711
QTR,A,4/15/2025,bob salad,RedRobot,Valbrace,VALBRACE: Clear Floor 1,6.7,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=491,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=891
QTR,A,4/15/2025,bob salad,RedRobot,Campanella 3,CAMPANELLA 3: Win the bonus game,1.4,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=891,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=976
QTR,A,4/15/2025,RedRobot,bob salad,Hyper Contender,HYPER CONTENDER: Win 4 fights in a row without rematches on default ring settings,5.4,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=711,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=1036
QTR,A,4/15/2025,bob salad,RedRobot,Waldorf’s Journey,WALDORF’S JOURNEY: Have four puffins at once,2.4,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=976,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=1121
QTR,A,4/15/2025,RedRobot,bob salad,General,Collect 5 gold disks,10.3,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=1036,https://www.youtube.com/watch?v=AfQjwpVXIKM&t=1656
QTR,A,4/18/2025,Tyler233,Spooty,Mini & Max,MINI & MAX: Rid the books of Silverfish,1.6,https://youtu.be/hB0WBkUxS3Y?t=175,https://youtu.be/hB0WBkUxS3Y?t=270
QTR,A,4/18/2025,Spooty,Tyler233,Waldorf’s Journey,WALDORF’S JOURNEY: Have four puffins at once,1.7,https://youtu.be/hB0WBkUxS3Y?t=175,https://youtu.be/hB0WBkUxS3Y?t=275
QTR,A,4/18/2025,Spooty,Tyler233,Party House,PARTY HOUSE: Have 6 trouble on screen at once,3.3,https://youtu.be/hB0WBkUxS3Y?t=275,https://youtu.be/hB0WBkUxS3Y?t=475
QTR,A,4/18/2025,Tyler233,Spooty,Mini & Max,MINI & MAX: Speak to King Mittens in the doorknob,3.5,https://youtu.be/hB0WBkUxS3Y?t=270,https://youtu.be/hB0WBkUxS3Y?t=480
QTR,A,4/18/2025,Tyler233,Spooty,Mooncat,MOONCAT: Use 2 warps,1.6,https://youtu.be/hB0WBkUxS3Y?t=480,https://youtu.be/hB0WBkUxS3Y?t=575
QTR,A,4/18/2025,Tyler233,Spooty,Star Waspir,"STAR WASPIR: Score 50,000+ points",3.0,https://youtu.be/hB0WBkUxS3Y?t=575,https://youtu.be/hB0WBkUxS3Y?t=755
QTR,A,4/18/2025,Tyler233,Spooty,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,2.6,https://youtu.be/hB0WBkUxS3Y?t=755,https://youtu.be/hB0WBkUxS3Y?t=910
QTR,A,4/18/2025,Tyler233,Spooty,General,Enter a top 3 score on 2 arcade leaderboards,3.8,https://youtu.be/hB0WBkUxS3Y?t=910,https://youtu.be/hB0WBkUxS3Y?t=1140
QTR,A,4/18/2025,Spooty,Tyler233,Hyper Contender,HYPER CONTENDER: Gold disk,12.9,https://youtu.be/hB0WBkUxS3Y?t=475,https://youtu.be/hB0WBkUxS3Y?t=1250
QTR,A,4/18/2025,Spooty,Tyler233,Pingolf,PINGOLF: Gold disk,5.2,https://youtu.be/hB0WBkUxS3Y?t=1250,https://youtu.be/hB0WBkUxS3Y?t=1560
QTR,A,4/18/2025,Spooty,Tyler233,General,Collect 2 cherry disks,0.0,https://youtu.be/hB0WBkUxS3Y?t=1560,https://youtu.be/hB0WBkUxS3Y?t=1560
QTR,A,4/18/2025,Spooty,Tyler233,Planet Zoldath,PLANET ZOLDATH: Collect the overworld ground Map Piece,6.1,https://youtu.be/hB0WBkUxS3Y?t=1560,https://youtu.be/hB0WBkUxS3Y?t=1925
